paid_status,gender,education,married_status,city,province,agerange,Age,salary,Category
Paid,Male,Post Graduate,Unmarried,Etcherla,ANDHRA PRADESH,<25,23,4,Excellent
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,4,Excellent
Paid,Male,Graduate,Married,Aurangabad,MAHARASHTRA,25-35,33,4,Excellent
Paid,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,26,3,Excellent
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,34,4,Excellent
Paid,Male,Post Graduate,Unmarried,Goregaon East,MAHARASHTRA,25-35,27,5,Fair
Paid,Male,Post Graduate,Unmarried,Surat City,GUJARAT,25-35,32,4,Fair
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Tondiarpet Fort St George,TAMIL NADU,<25,23,4,Excellent
Paid,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,25-35,35,5,Excellent
Paid,Female,Self Employed,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,31,5,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,<25,23,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,>35,39,4,Excellent
Paid,Male,Graduate,Unmarried,Karempudi,ANDHRA PRADESH,25-35,27,6,Bad
Paid,Male,Post Graduate,Married,Miryalguda,TELANGANA,>35,37,4,Excellent
Paid,Male,Post Graduate,Married,Tambaram,TAMIL NADU,25-35,32,4,Excellent
Paid,Male,Self Employed,Unmarried,Hyderabad,TELANGANA,25-35,32,5,Excellent
Paid,Male,Post Graduate,Unmarried,Ambattur,TAMIL NADU,25-35,25,4,Fair
Paid,Female,Post Graduate,Married,Ambattur,TAMIL NADU,25-35,32,5,Bad
Paid,Female,Self Employed,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,4,Good
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,27,6,Bad
Paid,Male,Self Employed,Unmarried,Kochi,KERALA,25-35,28,6,Excellent
Paid,Male,Post Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,>35,38,3,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,>35,37,4,Excellent
Paid,Male,NA,Married,Pune City,MAHARASHTRA,>35,36,5,Bad
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,28,4,Excellent
Paid,Male,Graduate,Married,Olpad,GUJARAT,25-35,27,4,Good
Paid,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,3,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,34,5,Bad
Paid,Male,Self Employed,Unmarried,Wai,MAHARASHTRA,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,<25,23,4,Excellent
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,<25,24,4,Bad
Paid,Male,Self Employed,Unmarried,Indore,MADHYA PRADESH,>35,38,5,Excellent
Paid,Male,Graduate,Unmarried,Chembur,MAHARASHTRA,25-35,31,5,Fair
Paid,Male,Post Graduate,Unmarried,Chorasi,GUJARAT,25-35,25,5,Fair
Paid,Male,Graduate,Married,Pune City,MAHARASHTRA,25-35,28,5,Fair
Paid,Male,Post Graduate,Married,Coimbatore North,TAMIL NADU,25-35,30,5,Bad
Paid,Male,Self Employed,Unmarried,Rajkot,Gujarat,25-35,26,4,Bad
Paid,Male,Self Employed,Married,Ahmadabad City,GUJARAT,>35,38,5,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,31,4,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore,Tamil Nadu,25-35,27,4,Good
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Khopoli,MAHARASHTRA,25-35,28,4,Good
Paid,Male,Post Graduate,Married,Niphad,MAHARASHTRA,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,27,4,Excellent
Paid,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,29,5,Bad
Paid,Male,Graduate,Unmarried,Warangal,TELANGANA,25-35,33,4,Excellent
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,Andhra Pradesh,<25,24,4,Fair
Paid,Male,Graduate,Unmarried,Huzur,MADHYA PRADESH,25-35,28,4,Bad
Paid,Female,Post Graduate,Unmarried,NA,TAMIL NADU,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,32,4,Fair
Paid,Male,Graduate,Unmarried,Ahmedabad,Gujarat,25-35,35,4,Bad
Paid,Male,Post Graduate,Married,Chennai,Tamil Nadu,25-35,30,4,Bad
Paid,Male,Graduate,Married,Egmore Nungambakkam,TAMIL NADU,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,>35,36,4,Bad
Paid,Male,Post Graduate,Married,Phagwara,PUNJAB,25-35,28,5,Bad
Paid,Male,10th-12th,Married,tirupur,TAMIL NADU,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,27,5,Bad
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Uran,MAHARASHTRA,25-35,27,5,Good
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,26,4,Bad
Paid,Male,Graduate,Unmarried,NA,TAMIL NADU,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,28,5,Excellent
Paid,Male,Self Employed,Unmarried,Tiruchengode,TAMIL NADU,>35,38,4,Excellent
Paid,Male,10th-12th,Unmarried,Indore,MADHYA PRADESH,25-35,34,5,Excellent
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,25-35,33,5,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,34,5,Good
Paid,Male,Post Graduate,Unmarried,Dewas,MADHYA PRADESH,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,23,3,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,29,5,Bad
Paid,Male,Self Employed,Unmarried,Chittoor,ANDHRA PRADESH,25-35,27,4,Excellent
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,33,5,Excellent
Paid,Male,Post Graduate,Unmarried,Pune,Maharashtra,25-35,27,4,Excellent
Paid,Male,Post Graduate,Married,Ahmedabad,Gujarat,>35,38,5,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,TELANGANA,<25,24,4,Bad
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,33,5,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,5,Excellent
Paid,Male,Self Employed,Married,Vijayawada,Andhra Pradesh,25-35,31,6,Bad
Paid,Male,Post Graduate,Married,Pedagantyada,ANDHRA PRADESH,25-35,32,4,Fair
Paid,Male,Post Graduate,Unmarried,Narasaraopet,ANDHRA PRADESH,<25,22,4,Fair
Paid,Male,Post Graduate,Married,Jaipur,RAJASTHAN,25-35,32,5,Fair
Paid,Male,Graduate,Married,Hyderabad,Telangana,>35,40,4,Fair
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,<25,22,3,Bad
Paid,Female,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,32,4,Bad
Paid,Male,10th-12th,Unmarried,Maduravoyal,TAMIL NADU,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Nilagiri,ODISHA,25-35,25,3,Fair
Paid,Male,Graduate,Married,Aurangabad,MAHARASHTRA,25-35,31,4,Excellent
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Nr Palem,ANDHRA PRADESH,25-35,25,4,Excellent
Paid,Male,Self Employed,Unmarried,Hyd,TELANGANA,25-35,26,4,Bad
Paid,Male,Graduate,Married,Kalyan,MAHARASHTRA,25-35,31,4,Bad
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,>35,38,6,Fair
Paid,Male,Graduate,Unmarried,Thane,MAHARASHTRA,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,<25,24,4,Bad
Paid,Male,Graduate,Married,NA,TAMIL NADU,>35,36,5,Bad
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,25-35,30,4,Bad
Paid,Male,Self Employed,Married,Guntur,ANDHRA PRADESH,>35,36,5,Excellent
Paid,Male,Graduate,Married,Mysore,KARNATAKA,>35,40,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,34,6,Fair
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,33,5,Bad
Paid,Male,Self Employed,Unmarried,Salem,TAMIL NADU,25-35,34,4,Fair
Paid,Male,Post Graduate,Married,Madurai,Tamil Nadu,25-35,29,4,Bad
Paid,Female,Post Graduate,Unmarried,Nampally,TELANGANA,25-35,30,5,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,30,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,Maharashtra,>35,41,6,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,33,4,Bad
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,34,5,Fair
Paid,Male,Post Graduate,Married,Visakhapatnam,ANDHRA PRADESH,25-35,25,3,Fair
Paid,Male,Post Graduate,Married,Anantapur,ANDHRA PRADESH,>35,41,5,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,23,5,Bad
Paid,Female,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,32,5,Excellent
Paid,Male,10th-12th,Married,Ahmadabad City,GUJARAT,25-35,25,4,Excellent
Paid,Male,Post Graduate,Married,Madurai,Tamil Nadu,25-35,35,4,Fair
Paid,Female,Post Graduate,Married,Mysore,KARNATAKA,>35,36,4,Fair
Paid,Male,Graduate,Unmarried,Nagpur,MAHARASHTRA,>35,36,5,Good
Paid,Male,Post Graduate,Married,Aurangabad,Maharashtra,25-35,29,5,Bad
Paid,Female,Post Graduate,Unmarried,Hyderabad,TELANGANA,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hospet,KARNATAKA,25-35,30,4,Bad
Paid,Male,Graduate,Unmarried,Chennai,Tamil Nadu,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Bassein,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,NA,MADHYA PRADESH,25-35,28,3,Bad
Paid,Male,Self Employed,Unmarried,Warangal,TELANGANA,25-35,33,4,Excellent
Paid,Male,Post Graduate,Married,Panvel,MAHARASHTRA,25-35,28,4,Bad
Paid,Female,10th-12th,Married,Tiruppur,TAMIL NADU,25-35,35,4,Bad
Paid,Male,Post Graduate,Unmarried,Sanganer,RAJASTHAN,25-35,27,4,Bad
Paid,Male,Post Graduate,Married,Surat City,GUJARAT,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,Andhra Pradesh,<25,23,4,Excellent
Paid,Male,Post Graduate,Unmarried,Panvel,MAHARASHTRA,25-35,28,3,Fair
Paid,Male,Post Graduate,Married,Daund,MAHARASHTRA,25-35,33,4,Bad
Paid,Male,Self Employed,Married,Hyderabad,Telangana,>35,39,4,Excellent
Paid,Male,Self Employed,Married,Bangalore South,KARNATAKA,25-35,35,6,Bad
Paid,Male,Graduate,Unmarried,Charminar,TELANGANA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,24,3,Excellent
Paid,Male,Post Graduate,Married,Pune City,MAHARASHTRA,25-35,31,4,Bad
Paid,Female,Graduate,Unmarried,Chennai,TAMIL NADU,25-35,29,5,Excellent
Paid,Male,Graduate,Unmarried,Thane,MAHARASHTRA,25-35,32,5,Good
Paid,Male,Graduate,Married,Olpad,GUJARAT,25-35,27,4,Fair
Paid,Male,10th-12th,Unmarried,Guntur,ANDHRA PRADESH,25-35,33,5,Excellent
Paid,Male,Graduate,Unmarried,Kamrej,GUJARAT,25-35,29,4,Bad
Paid,Male,Post Graduate,Married,Visakhapatnam,ANDHRA PRADESH,25-35,31,4,Bad
Paid,Male,10th-12th,Unmarried,Bangalore North,KARNATAKA,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Khopoli,MAHARASHTRA,25-35,28,4,Fair
Paid,Female,Self Employed,Married,Nagpur,MAHARASHTRA,25-35,31,4,Good
Paid,Male,Post Graduate,Unmarried,Amer,RAJASTHAN,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Ernakulam,KERALA,>35,38,5,Good
Paid,Male,Self Employed,Unmarried,Vadodara,GUJARAT,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Musheerabad,TELANGANA,25-35,25,4,Fair
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Coimbatore North,TAMIL NADU,>35,39,4,Bad
Paid,Male,Post Graduate,Married,Chennai,TAMIL NADU,25-35,31,5,Bad
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Self Employed,Married,Maduravoyal,TAMIL NADU,25-35,34,5,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,Andhra Pradesh,<25,24,4,Excellent
Paid,Male,NA,Unmarried,Mumbai,MAHARASHTRA,25-35,33,5,Fair
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Thiruvananthapuram,KERALA,25-35,32,5,Good
Paid,Male,10th-12th,Married,Rabale,MAHARASHTRA,25-35,35,4,Fair
Paid,Male,Post Graduate,Married,Guntur,ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Graduate,Unmarried,Arakkonam,TAMIL NADU,25-35,31,5,Excellent
Paid,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,Graduate,Married,Tiruchirappalli,TAMIL NADU,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Poonamallee,TAMIL NADU,<25,24,4,Bad
Paid,Male,Graduate,Married,Pedakakani,ANDHRA PRADESH,25-35,32,5,Fair
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,31,4,Bad
Paid,Male,Graduate,Married,Rabale,MAHARASHTRA,>35,36,5,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,27,4,Good
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,<25,22,4,Fair
Paid,Female,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,31,4,Bad
Paid,Male,Self Employed,Unmarried,Trichy,TAMIL NADU,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,31,4,Bad
Paid,Female,Self Employed,Unmarried,Thanjavur,TAMIL NADU,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Kangeyam,TAMIL NADU,25-35,31,5,Fair
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,28,4,Fair
Paid,Male,Post Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,34,5,Bad
Paid,Male,Self Employed,Unmarried,Bangalore North,KARNATAKA,25-35,29,4,Fair
Paid,Male,Graduate,Married,Dabhoi,GUJARAT,25-35,32,4,Fair
Paid,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,>35,37,4,Good
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,32,5,Bad
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,<25,22,4,Fair
Paid,Male,Post Graduate,Unmarried,Chembur,MAHARASHTRA,25-35,34,4,Bad
Paid,Male,Graduate,Unmarried,Guntur,ANDHRA PRADESH,<25,23,4,Fair
Paid,Male,Graduate,Unmarried,Raurkela Industrial Township (ITS),ODISHA,25-35,30,4,Fair
Paid,Male,Post Graduate,Unmarried,Hanumangarh,RAJASTHAN,25-35,25,4,Bad
Paid,Male,Graduate,Married,Dahisar West,MAHARASHTRA,25-35,31,5,Excellent
Paid,Male,Self Employed,Unmarried,Salem,TAMIL NADU,25-35,27,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,35,4,Bad
Paid,Male,Graduate,Married,Gmc,ASSAM,25-35,35,5,Bad
Paid,Male,Post Graduate,Unmarried,Dadar,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Graduate,Married,Vadodara,Gujarat,25-35,33,4,Good
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,31,4,Bad
Paid,Male,10th-12th,Married,Thane,MAHARASHTRA,25-35,29,4,Good
Paid,Male,Self Employed,Unmarried,Aurangabad,MAHARASHTRA,25-35,32,4,Bad
Paid,Male,Post Graduate,Married,Bengaluru,Karnataka,25-35,35,4,Excellent
Paid,Male,Self Employed,Married,Jamnagar,GUJARAT,>35,38,5,Excellent
Paid,Male,Graduate,Unmarried,Panvel,MAHARASHTRA,25-35,31,4,Excellent
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,30,5,Fair
Paid,Male,Post Graduate,Unmarried,Banglorenorth,KARNATAKA,25-35,35,4,Bad
Paid,Male,Graduate,Unmarried,Faridabad,HARYANA,<25,23,4,Excellent
Paid,Male,10th-12th,Unmarried,Bilasipara,ASSAM,<25,24,4,Excellent
Paid,Male,Self Employed,Unmarried,Dehradun,UTTARAKHAND,25-35,29,4,Excellent
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,34,4,Excellent
Paid,Male,Post Graduate,Married,Thane,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,30,5,Fair
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,>35,36,4,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,3,Fair
Paid,Male,Graduate,Married,Bengaluru,Karnataka,25-35,33,4,Good
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,34,5,Bad
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Tondiarpet Fort St George,TAMIL NADU,25-35,33,4,Bad
Paid,Female,Self Employed,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Bad
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,31,4,Excellent
Paid,Male,Post Graduate,Married,Guntur,ANDHRA PRADESH,25-35,35,4,Excellent
Paid,Male,Graduate,Married,Mambalam,TAMIL NADU,25-35,33,4,Excellent
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,28,4,Excellent
Paid,Male,Graduate,Married,Pune City,MAHARASHTRA,25-35,30,4,Fair
Paid,Male,Post Graduate,Married,Avadi,TAMIL NADU,25-35,33,4,Bad
Paid,Female,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,27,4,Fair
Paid,Male,Graduate,Married,Bengaluru,Karnataka,25-35,35,4,Bad
Paid,Male,Post Graduate,Married,Ahmedabad,Gujarat,>35,38,5,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,31,4,Bad
Paid,Male,Graduate,Married,Jaipur,RAJASTHAN,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,29,4,Fair
Paid,Male,Self Employed,Married,Jaipur,RAJASTHAN,25-35,34,5,Bad
Paid,Male,Self Employed,Married,Bangalore South,KARNATAKA,25-35,32,5,Fair
Paid,Male,Self Employed,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,31,3,Good
Paid,Male,Graduate,Unmarried,Huzur,MADHYA PRADESH,25-35,28,4,Excellent
Paid,Male,10th-12th,Married,Rabale,MAHARASHTRA,25-35,35,4,Excellent
Paid,Male,Post Graduate,Married,Daund,MAHARASHTRA,25-35,33,4,Bad
Paid,Female,Graduate,Married,Visakhapatnam,Andhra Pradesh,25-35,28,3,Fair
Paid,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,>35,37,5,Bad
Paid,Male,Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,Sayan,GUJARAT,25-35,28,4,Bad
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,>35,36,4,Good
Paid,Male,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,3,Bad
Paid,Male,10th-12th,Married,Bangalore North,KARNATAKA,25-35,27,6,Excellent
Paid,Male,Self Employed,Married,Jabalpur,MADHYA PRADESH,25-35,31,5,Fair
Paid,Male,Graduate,Married,Chorasi,GUJARAT,>35,36,4,Fair
Paid,Male,Post Graduate,Unmarried,Karur,TAMIL NADU,25-35,25,4,Good
Paid,Male,Post Graduate,Unmarried,Idappadi,TAMIL NADU,25-35,26,3,Bad
Paid,Male,Post Graduate,Unmarried,Sitai,WEST BENGAL,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Tondiarpet Fort St George,TAMIL NADU,<25,22,4,Bad
Paid,Male,Self Employed,Unmarried,Mumbai,MAHARASHTRA,<25,23,4,Fair
Paid,Male,Graduate,Married,Aurangabad,MAHARASHTRA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,29,4,Bad
Paid,Male,Self Employed,Married,Bangalore South,KARNATAKA,25-35,33,5,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,24,4,Good
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,29,5,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,>35,40,4,Good
Paid,Male,Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,35,4,Fair
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,25,4,Fair
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,<25,24,4,Fair
Paid,Male,Self Employed,Unmarried,Guntur,ANDHRA PRADESH,25-35,28,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,35,4,Excellent
Paid,Male,Graduate,Married,Indore,MADHYA PRADESH,25-35,30,5,Fair
Paid,Male,Self Employed,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Pune City,MAHARASHTRA,25-35,33,5,Bad
Paid,Male,Post Graduate,Married,Mumbai,Maharashtra,25-35,34,4,Fair
Paid,Male,Post Graduate,Married,Mysore,KARNATAKA,25-35,34,4,Excellent
Paid,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,32,4,Bad
Paid,Male,Self Employed,Married,Bhubaneswar,ODISHA,25-35,34,4,Bad
Paid,Male,Graduate,Unmarried,Visakhapatnam (Urban),ANDHRA PRADESH,25-35,28,4,Excellent
Paid,Male,Post Graduate,Unmarried,Tambaram,TAMIL NADU,>35,37,6,Bad
Paid,Male,Graduate,Unmarried,Arakkonam,TAMIL NADU,25-35,31,5,Good
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,35,4,Good
Paid,Male,Post Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,32,5,Excellent
Paid,Male,Post Graduate,Unmarried,Nelamangala,KARNATAKA,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,26,4,Good
Paid,Male,Graduate,Unmarried,Nashik,MAHARASHTRA,25-35,30,4,Excellent
Paid,Male,Graduate,Married,Vuyyuru,ANDHRA PRADESH,<25,23,6,Bad
Paid,Male,Post Graduate,Married,Hubli,KARNATAKA,25-35,29,5,Bad
Paid,Male,Graduate,Married,Jaipur,Rajasthan,25-35,29,4,Excellent
Paid,Male,Self Employed,Unmarried,Dharmapuri,TAMIL NADU,25-35,28,5,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,28,4,Bad
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,25,3,Fair
Paid,Male,Graduate,Married,Ahmadabad City,GUJARAT,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,34,4,Excellent
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,25-35,29,5,Bad
Paid,Male,Graduate,Married,Hinganghat,MAHARASHTRA,25-35,34,4,Bad
Paid,Male,Graduate,Married,Tiruppur,TAMIL NADU,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Mangalagiri,ANDHRA PRADESH,25-35,25,4,Fair
Paid,Male,Post Graduate,Unmarried,Panvel,MAHARASHTRA,<25,23,5,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,27,4,Excellent
Paid,Male,10th-12th,Unmarried,Nashik,MAHARASHTRA,25-35,27,4,Bad
Paid,Male,Graduate,Married,Balanagar,TELANGANA,25-35,30,4,Bad
Paid,Male,Post Graduate,Married,Mumbai,MAHARASHTRA,25-35,35,4,Bad
Paid,Male,NA,Unmarried,Tiruchirappalli,TAMIL NADU,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,NA,MADHYA PRADESH,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,25,4,Good
Paid,Male,Post Graduate,Married,Indore,MADHYA PRADESH,25-35,34,5,Bad
Paid,Male,Self Employed,Married,Chennai City Corporation,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Kota,RAJASTHAN,25-35,27,4,Bad
Paid,Female,Post Graduate,Unmarried,Warangal,Telangana,<25,24,4,Excellent
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,30,5,Excellent
Paid,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,32,4,Excellent
Paid,Male,Post Graduate,Unmarried,Kotda Sanghani,GUJARAT,25-35,30,4,Excellent
